"num","site","name","zone_en","lat","long","campaign","classe_age","batch","date","date_jj","mean_CM","mean_mass"
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1996","N0","1996_N0_CAPT_2n_AR",1996-04-03,93,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-08-18,229,0.071,48.41
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-07-22,203,0.057,26.55
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-07-05,185,0.546,5.14
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-11-04,307,0.531,15.61
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","J1","1998_J1_CAPT_2n_AR",1998-02-26,56,  NA,30.43
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2005","J1","2005_J1_CAPT_2n_AR",2005-09-20,262,0.085,64.41
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","N0","2009_N0_CAPT_2n_AR",2009-06-22,172,0.064,12.64
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2006","N0","2006_N0_CAPT_2n_AR",2006-03-15,73,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2003","J1","2003_J1_CAPT_2n_AR",2003-11-23,326,0.219,69.31
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-07-03,183,0.016,42.36
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-06-22,172,0.193,38.56
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2000","J1","2000_J1_CAPT_2n_AR",2000-03-23,82,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-09-01,244,0.075,33.07
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","J1","2014_J1_CAPT_2n_AR",2014-05-16,135,0.114,17.90
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2000","J1","2000_J1_CAPT_2n_AR",2000-12-13,347,0.221,58.95
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-08-05,216,0.048,44.74
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2005","N0","2005_N0_CAPT_2n_AR",2005-12-16,349,0.449,22.12
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-12-03,336,0.275,60.73
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1999","J1","1999_J1_CAPT_2n_AR",1999-09-10,252,0.308,54.04
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2000","N0","2000_N0_CAPT_2n_AR",2000-06-06,157,0.043,2.47
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2004","N0","2004_N0_CAPT_2n_AR",2004-12-14,348,0.220, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2001","N0","2001_N0_CAPT_2n_AR",2001-06-06,156,0.021,2.56
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-10-19,292,0.083,39.49
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2001","N0","2001_N0_CAPT_2n_AR",2001-03-27,85,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-07-09,189,0.203,41.66
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2000","J1","2000_J1_CAPT_2n_AR",2000-06-06,157,0.141,34.20
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","N0","2009_N0_CAPT_2n_AR",2009-09-07,249,0.251,42.84
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","N0","1998_N0_CAPT_2n_AR",1998-06-25,175,  NA,4.02
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","J1","1997_J1_CAPT_2n_AR",1997-09-16,258,0.068,50.19
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2007","N0","2007_N0_CAPT_2n_AR",2007-11-28,331,0.342,32.86
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2002","N0","2002_N0_CAPT_2n_AR",2002-09-11,253,0.266,22.26
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2007","N0","2007_N0_CAPT_2n_AR",2007-04-05,94,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2004","N0","2004_N0_CAPT_2n_AR",2004-06-03,154,0.059, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-05-23,143,0.029,21.43
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","N0","2017_N0_ECLO_2n_E4",2017-03-14,72,0.000,0.28
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2003","J1","2003_J1_CAPT_2n_AR",2003-09-11,253,0.174,59.52
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","J1","1998_J1_CAPT_2n_AR",1998-12-04,337,0.165,57.54
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2001","N0","2001_N0_CAPT_2n_AR",2001-09-18,260,0.153,22.39
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","N0","2010_N0_CAPT_2n_AR",2010-08-25,236,0.477,11.53
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-12-13,347,0.425,18.83
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-08-05,217,0.058,28.59
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-06-14,164,0.479,3.02
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2008","N0","2008_N0_CAPT_2n_AR",2008-06-05,156,0.112, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-02-21,51,0.000,0.87
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-12-06,339,0.539,16.25
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-04-08,97,0.011,32.10
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-09-26,268,0.418,16.05
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-07-24,204,0.434,4.29
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-06-27,177,0.333,3.04
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-06-27,177,0.101,2.72
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-11-07,310,0.446,22.19
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-12-16,350,0.086,44.59
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-08-19,231,0.060,30.66
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-08-13,224,0.392,7.75
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","J1","2010_J1_CAPT_2n_AR",2010-08-10,221,0.042,40.76
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","N0","1998_N0_CAPT_2n_AR",1998-02-23,53,  NA,0.93
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","N0","2017_N0_ECLO_2n_E4",2017-04-12,101,0.001,0.57
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","N0","1998_N0_CAPT_2n_AR",1998-09-09,251,  NA,10.42
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2002","J1","2002_J1_CAPT_2n_AR",2002-06-25,175,0.054,40.08
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","J1","2017_J1_ECLO_2n_E4",2017-03-28,86,0.004,19.67
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2004","N0","2004_N0_CAPT_2n_AR",2004-09-14,257,0.191, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","J1","1998_J1_CAPT_2n_AR",1998-09-09,251,0.135,53.12
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-06-19,169,0.016,40.81
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","J1","2014_J1_CAPT_2n_AR",2014-06-13,163,0.167,22.62
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-12-08,341,0.451,23.55
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-07-30,210,0.371,6.13
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-11-15,319,0.408,19.02
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","J1","2012_J1_CAPT_2n_AR",2012-08-02,214,0.073,32.90
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1999","N0","1999_N0_CAPT_2n_AR",1999-09-10,252,0.239,19.01
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","J1","1997_J1_CAPT_2n_AR",1997-12-02,335,0.074,63.86
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2007","N0","2007_N0_CAPT_2n_AR",2007-03-03,61,  NA,1.07
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-04-25,114,0.061,0.69
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","J1","2014_J1_CAPT_2n_AR",2014-03-18,76,0.000,15.67
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","N0","2009_N0_CAPT_2n_AR",2009-06-08,158,0.064,10.04
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-09-02,244,0.406,10.60
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","N0","2009_N0_CAPT_2n_AR",2009-07-09,189,0.166,15.00
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1996","J1","1996_J1_CAPT_2n_AR",1996-11-27,331,0.065,66.80
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-11-14,318,0.085,42.66
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","N0","2010_N0_CAPT_2n_AR",2010-07-27,207,0.072,7.44
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-04-22,112,0.018,19.01
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-12-11,344,0.466,18.63
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2001","N0","2001_N0_CAPT_2n_AR",2001-12-01,334,0.400,24.38
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2008","N0","2008_N0_CAPT_2n_AR",2008-04-09,99,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1993","J1","1993_J1_CAPT_2n_AR",1993-03-09,67,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","J1","2014_J1_CAPT_2n_AR",2014-10-09,281,0.222,49.75
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-03-05,63,0.000,32.33
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-03-18,76,0.008,30.52
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","J1","1998_J1_CAPT_2n_AR",1998-06-25,175,0.080,36.85
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","J1","1998_J1_CAPT_2n_AR",1998-03-02,60,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","N0","2016_N0_ECLO_2n_E4",2016-09-16,259,0.577,14.14
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2005","N0","2005_N0_CAPT_2n_AR",2005-03-29,87,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","N0","1997_N0_CAPT_2n_AR",1997-12-02,335,0.136,22.35
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-06-01,151,0.142,2.64
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","N0","2010_N0_CAPT_2n_AR",2010-06-28,178,0.061,4.84
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2005","N0","2005_N0_CAPT_2n_AR",2005-06-23,173,0.061,5.36
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","N0","2017_N0_ECLO_2n_E4",2017-03-28,86,0.001,0.42
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-10-16,289,0.404,16.80
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","J1","2010_J1_CAPT_2n_AR",2010-08-25,236,0.043,43.24
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-09-16,258,0.100,49.97
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","J1","2011_J1_CAPT_2n_AR",2011-04-21,110,0.012,19.86
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","J1","2011_J1_CAPT_2n_AR",2011-05-18,137,0.024,25.24
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1999","J1","1999_J1_CAPT_2n_AR",1999-11-25,328,0.396,59.88
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-10-09,281,0.433,18.07
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","N0","1997_N0_CAPT_2n_AR",1997-03-13,71,  NA,0.70
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-06-08,158,0.179,37.45
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","N0","2010_N0_CAPT_2n_AR",2010-07-13,193,0.068,5.99
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","J1","1997_J1_CAPT_2n_AR",1997-06-23,173,0.052,39.57
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","N0","2017_N0_ECLO_2n_E4",2017-10-06,278,0.589,13.72
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2002","N0","2002_N0_CAPT_2n_AR",2002-03-26,84,  NA,1.25
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-05-03,123,0.022,19.35
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","N0","2009_N0_CAPT_2n_AR",2009-03-09,67,0.000,1.58
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","J1","2011_J1_CAPT_2n_AR",2011-11-23,326,0.069,54.81
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","J1","2017_J1_ECLO_2n_E4",2017-09-08,250,0.100,32.51
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2004","J1","2004_J1_CAPT_2n_AR",2004-06-03,154,0.112, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-08-05,216,0.354,8.28
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-10-28,300,0.463,16.86
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2003","J1","2003_J1_CAPT_2n_AR",2003-06-13,163,0.076,42.00
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","N0","1997_N0_CAPT_2n_AR",1997-09-16,258,0.113,16.34
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-04-18,107,0.034,0.57
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2006","N0","2006_N0_CAPT_2n_AR",2006-02-23,53,  NA,2.35
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","J1","2014_J1_CAPT_2n_AR",2014-06-27,177,0.176,23.44
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-05-18,137,0.137,1.93
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","N0","2016_N0_ECLO_2n_E4",2016-07-22,203,0.571,5.99
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","N0","2016_N0_ECLO_2n_E4",2016-07-05,186,0.568,3.96
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1993","J1","1993_J1_CAPT_2n_AR",1993-06-21,171,0.074, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-08-02,213,0.595,8.72
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","N0","2009_N0_CAPT_2n_AR",2009-10-05,277,0.251,38.65
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-04-22,111,0.011,33.11
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-05-20,139,0.013,37.02
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-07-11,191,0.405,3.03
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2003","J1","2003_J1_CAPT_2n_AR",2003-03-20,78,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-05-26,145,0.165,33.68
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2005","N0","2005_N0_CAPT_2n_AR",2005-03-04,62,  NA,1.29
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2010","N0","2010_N0_CAPT_2n_AR",2010-06-14,164,0.057,3.23
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1996","J1","1996_J1_CAPT_2n_AR",1996-09-16,259,0.059,55.47
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2005","N0","2005_N0_CAPT_2n_AR",2005-09-20,262,0.328,17.17
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-09-20,263,0.396,14.43
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-07-20,201,0.359,6.86
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1998","N0","1998_N0_CAPT_2n_AR",1998-12-04,337,  NA,12.25
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2002","J1","2002_J1_CAPT_2n_AR",2002-04-12,101,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2002","J1","2002_J1_CAPT_2n_AR",2002-09-11,253,0.189,51.59
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2001","J1","2001_J1_CAPT_2n_AR",2001-03-07,65,  NA,30.79
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-06-02,152,0.013,39.38
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-06-13,163,0.286,2.38
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2001","N0","2001_N0_CAPT_2n_AR",2001-03-07,65,  NA,1.15
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1997","J1","1997_J1_CAPT_2n_AR",1997-03-13,71,  NA,29.91
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-04-08,98,0.015,18.33
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-03-11,69,0.000,0.76
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","J1","2016_J1_ECLO_2n_E4",2016-03-22,81,0.003,17.62
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","J1","2012_J1_CAPT_2n_AR",2012-08-20,232,0.077,37.97
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2002","N0","2002_N0_CAPT_2n_AR",2002-06-25,175,0.015,6.02
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1999","N0","1999_N0_CAPT_2n_AR",1999-11-25,328,0.467,23.01
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2004","J1","2004_J1_CAPT_2n_AR",2004-03-22,81,0.000, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","J1","2017_J1_ECLO_2n_E4",2017-09-21,263,0.101,33.55
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","N0","2016_N0_ECLO_2n_E4",2016-06-23,174,0.564,3.11
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-05-07,126,0.067,0.73
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-04-08,97,0.071,27.85
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-08-16,227,0.600,10.64
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","N0","2016_N0_ECLO_2n_E4",2016-08-19,231,0.571,10.42
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-11-27,330,0.466,18.14
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","J1","2017_J1_ECLO_2n_E4",2017-12-06,339,0.148,36.34
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2011","N0","2011_N0_CAPT_2n_AR",2011-04-21,110,0.084,0.78
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2000","N0","2000_N0_CAPT_2n_AR",2000-12-13,347,0.254,23.72
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-05-11,130,0.137,31.91
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","N0","2014_N0_CAPT_2n_AR",2014-03-18,76,0.000,1.13
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-07-04,185,0.333,5.41
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2014","J1","2014_J1_CAPT_2n_AR",2014-11-07,310,0.233,54.76
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-09-30,272,0.107,50.82
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1996","J1","1996_J1_CAPT_2n_AR",1996-02-19,49,0.000,31.33
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-05-29,148,0.070,0.70
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2013","N0","2013_N0_CAPT_2n_AR",2013-06-12,162,0.084,1.74
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1993","J1","1993_J1_CAPT_2n_AR",1993-09-17,259,0.090, NA
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2009","J1","2009_J1_CAPT_2n_AR",2009-03-09,67,0.000,25.93
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2003","J1","2003_J1_CAPT_2n_AR",2003-02-27,57,  NA,32.14
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"1996","J1","1996_J1_CAPT_2n_AR",1996-06-05,156,0.044,38.02
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2017","J1","2017_J1_ECLO_2n_E4",2017-07-25,205,0.083,26.36
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2016","N0","2016_N0_ECLO_2n_E4",2016-04-08,98,0.000,0.69
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2012","N0","2012_N0_CAPT_2n_AR",2012-06-19,170,0.067,4.40
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-07-17,197,0.333,6.62
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2007","J1","2007_J1_CAPT_2n_AR",2007-03-03,61,  NA,41.45
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","N0","2015_N0_ECLO_2n_E4",2015-08-18,229,0.384,9.44
"4","MORLX","Morlaix","Bay of Morlaix",48.66234,-3.895002,"2015","J1","2015_J1_ECLO_2n_E4",2015-10-28,300,0.112,55.48
